NEV;VALUE;M_KOD;VON_IDO
Mosonmagyaróvári járás;484,3408139;TYWR001;2024
Nagyatádi járás;435,0203972;TYWR001;2024
Nagykállói járás;414,1710847;TYWR001;2024
Nagykanizsai járás;479,6245951;TYWR001;2024
Nagykátai járás;433,2947977;TYWR001;2024
Nagykőrösi járás;454,331854;TYWR001;2024
Nyíradonyi járás;367,9732931;TYWR001;2024
Nyírbátori járás;381,3806207;TYWR001;2024
Nyíregyházai járás;445,8050955;TYWR001;2024
Orosházi járás;424,945514;TYWR001;2024
Oroszlányi járás;447,9546536;TYWR001;2024
Ózdi járás;328,282616;TYWR001;2024
Paksi járás;493,3043555;TYWR001;2024
Pannonhalmi járás;499,2124992;TYWR001;2024
Pápai járás;470,9294759;TYWR001;2024
Pásztói járás;463,3864876;TYWR001;2024
Pécsi járás;427,8482764;TYWR001;2024
Pécsváradi járás;493,1443395;TYWR001;2024
Pétervásárai járás;392,4173165;TYWR001;2024
Pilisvörösvári járás;471,1075026;TYWR001;2024
Putnoki járás;337,170954;TYWR001;2024
Püspökladányi járás;355,4710772;TYWR001;2024
Ráckevei járás;508,8628168;TYWR001;2024
Rétsági járás;462,300359;TYWR001;2024
Salgótarjáni járás;413,1883098;TYWR001;2024
Sárbogárdi járás;426,8489363;TYWR001;2024
Sarkadi járás;363,4921447;TYWR001;2024
Sárospataki járás;454,3282126;TYWR001;2024
Sárvári járás;514,2849413;TYWR001;2024
Sátoraljaújhelyi járás;402,6443549;TYWR001;2024
Sellyei járás;394,7347038;TYWR001;2024
Siklósi járás;442,1356075;TYWR001;2024
Siófoki járás;530,4463085;TYWR001;2024
Soproni járás;512,9222321;TYWR001;2024
Sümegi járás;460,1612098;TYWR001;2024
Szarvasi járás;442,5449924;TYWR001;2024
Szécsényi járás;395,9285177;TYWR001;2024
Szegedi járás;404,2826399;TYWR001;2024
Szeghalmi járás;374,6724891;TYWR001;2024
Székesfehérvári járás;484,1144825;TYWR001;2024
Szekszárdi járás;463,3328251;TYWR001;2024
Szentendrei járás;483,8412868;TYWR001;2024
Szentesi járás;424,8593322;TYWR001;2024
Szentgotthárdi járás;520,229952;TYWR001;2024
Szentlőrinci járás;417,942302;TYWR001;2024
Szerencsi járás;381,7415962;TYWR001;2024
Szigetszentmiklósi járás;503,0511415;TYWR001;2024
Szigetvári járás;432,0338606;TYWR001;2024
Szikszói járás;289,7250362;TYWR001;2024
Szobi járás;446,142823;TYWR001;2024
Szolnoki járás;413,5241056;TYWR001;2024
Szombathelyi járás;502,2139616;TYWR001;2024
Tabi járás;455,745205;TYWR001;2024
Tamási járás;440,1794468;TYWR001;2024
Tapolcai járás;501,2724226;TYWR001;2024
Tatabányai járás;458,7725031;TYWR001;2024
Tatai járás;481,2943129;TYWR001;2024
Téti járás;476,7509917;TYWR001;2024
Tiszafüredi járás;396,8579235;TYWR001;2024
Tiszakécskei járás;507,4942911;TYWR001;2024
Tiszaújvárosi járás;418,0638929;TYWR001;2024
Tiszavasvári járás;333,9294941;TYWR001;2024
Tokaji járás;423,926599;TYWR001;2024
Tolnai járás;455,8369723;TYWR001;2024
Törökszentmiklósi járás;354,9986396;TYWR001;2024
Váci járás;465,1978531;TYWR001;2024
Várpalotai járás;445,094217;TYWR001;2024
Vásárosnaményi járás;365,0994469;TYWR001;2024
Vasvári járás;517,5954228;TYWR001;2024
Vecsési járás;530,8018382;TYWR001;2024
Veszprémi járás;464,6997651;TYWR001;2024
Záhonyi járás;335,1145038;TYWR001;2024
Zalaegerszegi járás;505,4728894;TYWR001;2024
Zalaszentgróti járás;520,1857806;TYWR001;2024
Zirci járás;476,5469062;TYWR001;2024
Ajkai járás;22,71070487;TYWZ001;2024
Aszódi járás;26,08950297;TYWZ001;2024
Bácsalmási járás;12,96329032;TYWZ001;2024
Bajai járás;17,24458571;TYWZ001;2024
Baktalórántházai járás;16,75235399;TYWZ001;2024
Balassagyarmati járás;24,8992838;TYWZ001;2024
Balatonalmádi járás;30,0222387;TYWZ001;2024
Balatonfüredi járás;27,47899819;TYWZ001;2024
Balmazújvárosi járás;17,13826029;TYWZ001;2024
Barcsi járás;15,69858713;TYWZ001;2024
Bátonyterenyei járás;12,8914433;TYWZ001;2024
Békéscsabai járás;32,86275691;TYWZ001;2024
Békési járás;30,74056823;TYWZ001;2024
Bélapátfalvai járás;37,28944323;TYWZ001;2024
Berettyóújfalui járás;17,30916644;TYWZ001;2024
Bicskei járás;21,5976741;TYWZ001;2024
Bólyi járás;27,33236152;TYWZ001;2024
Bonyhádi járás;26,24480572;TYWZ001;2024
Budakeszi járás;16,79685919;TYWZ001;2024
Budapest, illetve fiktív területi egység;21,62936467;TYWZ001;2024
Ceglédi járás;20,22030074;TYWZ001;2024
Celldömölki járás;27,91409662;TYWZ001;2024
Cigándi járás;5,61679421;TYWZ001;2024
Csengeri járás;38,06592695;TYWZ001;2024
Csongrádi járás;18,48878509;TYWZ001;2024
Csornai járás;16,04631407;TYWZ001;2024
Csurgói járás;24,02526085;TYWZ001;2024
Dabasi járás;30,41825095;TYWZ001;2024
Debreceni járás;25,69909868;TYWZ001;2024
Derecskei járás;14,79435842;TYWZ001;2024
Devecseri járás;41,0692413;TYWZ001;2024
Dombóvári járás;14,50044209;TYWZ001;2024
Dunakeszi járás;16,5247527;TYWZ001;2024
Dunaújvárosi járás;16,71991846;TYWZ001;2024
Edelényi járás;6,62168128;TYWZ001;2024
Egri járás;22,20187399;TYWZ001;2024
Encsi járás;9,40601044;TYWZ001;2024
Enyingi járás;19,14222153;TYWZ001;2024
Érdi járás;13,12694438;TYWZ001;2024
Esztergomi járás;18,95218386;TYWZ001;2024
Fehérgyarmati járás;14,84932305;TYWZ001;2024
Fonyódi járás;28,76024966;TYWZ001;2024
Füzesabonyi járás;34,82194141;TYWZ001;2024
Gárdonyi járás;22,86842858;TYWZ001;2024
Gödöllői járás;15,66891337;TYWZ001;2024
Gönci járás;14,42096683;TYWZ001;2024
Gyáli járás;31,22345432;TYWZ001;2024
Gyomaendrődi járás;24,24542306;TYWZ001;2024
Gyöngyösi járás;23,62562472;TYWZ001;2024
Győri járás;24,80715158;TYWZ001;2024
Gyulai járás;20,26564426;TYWZ001;2024
Hajdúböszörményi járás;32,46753247;TYWZ001;2024
Hajdúhadházi járás;21,18733845;TYWZ001;2024
Hajdúnánási járás;29,25877763;TYWZ001;2024
Hajdúszoboszlói járás;22,49851983;TYWZ001;2024
Hatvani járás;29,880277;TYWZ001;2024
Hegyháti járás;17,46163036;TYWZ001;2024
Hevesi járás;18,8004124;TYWZ001;2024
Hódmezővásárhelyi járás;10,97458208;TYWZ001;2024
Ibrányi járás;20,18811654;TYWZ001;2024
Jánoshalmai járás;19,07141918;TYWZ001;2024
Jászapáti járás;12,30530099;TYWZ001;2024
Jászberényi járás;13,15167581;TYWZ001;2024
Kalocsai járás;13,58241856;TYWZ001;2024
Kaposvári járás;22,02560241;TYWZ001;2024
Kapuvári járás;17,13616986;TYWZ001;2024
Karcagi járás;27,18260313;TYWZ001;2024
Kazincbarcikai járás;12,87314731;TYWZ001;2024
Kecskeméti járás;28,55195298;TYWZ001;2024
Kemecsei járás;17,04075174;TYWZ001;2024
Keszthelyi járás;24,81700069;TYWZ001;2024
Kisbéri járás;30,5907173;TYWZ001;2024
Kiskőrösi járás;26,22976491;TYWZ001;2024
Kiskunfélegyházi járás;27,00474715;TYWZ001;2024
Kiskunhalasi járás;21,24323504;TYWZ001;2024
Kiskunmajsai járás;17,32908491;TYWZ001;2024
Kisteleki járás;28,62818416;TYWZ001;2024
Kisvárdai járás;21,89011164;TYWZ001;2024
Komáromi járás;32,03254099;TYWZ001;2024
Komlói járás;21,06674327;TYWZ001;2024
Körmendi járás;24,01106951;TYWZ001;2024
Kőszegi járás;23,44299445;TYWZ001;2024
Kunhegyesi járás;20,53171887;TYWZ001;2024
Kunszentmártoni járás;19,24927815;TYWZ001;2024
Kunszentmiklósi járás;19,6402729;TYWZ001;2024
Lenti járás;26,26920222;TYWZ001;2024
Letenyei járás;20,41534671;TYWZ001;2024
Makói járás;18,81950385;TYWZ001;2024
Marcali járás;30,17295011;TYWZ001;2024
Martonvásári járás;13,51639752;TYWZ001;2024
Mátészalkai járás;31,63379233;TYWZ001;2024
Mezőcsáti járás;14,9970006;TYWZ001;2024
Mezőkovácsházai járás;10,63197724;TYWZ001;2024
Mezőkövesdi járás;26,07765927;TYWZ001;2024
Mezőtúri járás;16,78745445;TYWZ001;2024
Miskolci járás;16,67777007;TYWZ001;2024
Mohácsi járás;22,74922871;TYWZ001;2024
Monori járás;18,98580777;TYWZ001;2024
Mórahalmi járás;14,77052928;TYWZ001;2024
Móri járás;9,59865619;TYWZ001;2024
Mosonmagyaróvári járás;18,00337563;TYWZ001;2024
Nagyatádi járás;10,75895459;TYWZ001;2024
Nagykállói járás;24,00057315;TYWZ001;2024
Nagykanizsai járás;20,3898658;TYWZ001;2024
Nagykátai járás;15,09690581;TYWZ001;2024
Nagykőrösi járás;17,52881065;TYWZ001;2024
Nyíradonyi járás;21,17883552;TYWZ001;2024
Nyírbátori járás;24,57251425;TYWZ001;2024
Nyíregyházai járás;25,1737672;TYWZ001;2024
Orosházi járás;16,57282964;TYWZ001;2024
Oroszlányi járás;20,21563342;TYWZ001;2024
Ózdi járás;11,97881641;TYWZ001;2024
Paksi járás;20,85528627;TYWZ001;2024
Pannonhalmi járás;29,61002961;TYWZ001;2024
Pápai járás;22,31188294;TYWZ001;2024
Pásztói járás;22,73045181;TYWZ001;2024
Pécsi járás;22,13932786;TYWZ001;2024
Pécsváradi járás;28,71965907;TYWZ001;2024
Pétervásárai járás;28,50228556;TYWZ001;2024
Pilisvörösvári járás;11,74702438;TYWZ001;2024
Putnoki járás;28,78215506;TYWZ001;2024
Püspökladányi járás;21,56089534;TYWZ001;2024
Ráckevei járás;14,47508761;TYWZ001;2024
Rétsági járás;23,11089101;TYWZ001;2024
Salgótarjáni járás;21,53268551;TYWZ001;2024
Sárbogárdi járás;9,98387221;TYWZ001;2024
Sarkadi járás;12,79361343;TYWZ001;2024
Sárospataki járás;17,06900756;TYWZ001;2024
Sárvári járás;20,56165792;TYWZ001;2024
Sátoraljaújhelyi járás;8,26360913;TYWZ001;2024
Sellyei járás;20,31364264;TYWZ001;2024
Siklósi járás;15,01411327;TYWZ001;2024
Siófoki járás;25,7181293;TYWZ001;2024
Soproni járás;17,88104707;TYWZ001;2024
Sümegi járás;17,11962337;TYWZ001;2024
Szarvasi járás;20,90763744;TYWZ001;2024
Szécsényi járás;31,23011972;TYWZ001;2024
Szegedi járás;16,8470361;TYWZ001;2024
Szeghalmi járás;19,05518063;TYWZ001;2024
Székesfehérvári járás;20,29074502;TYWZ001;2024
Szekszárdi járás;23,44107333;TYWZ001;2024
Szentendrei járás;13,17687685;TYWZ001;2024
Szentesi járás;20,07521136;TYWZ001;2024
Szentgotthárdi járás;23,28627565;TYWZ001;2024
Szentlőrinci járás;16,19075655;TYWZ001;2024
Szerencsi járás;8,809845;TYWZ001;2024
Szigetszentmiklósi járás;13,31970387;TYWZ001;2024
Szigetvári járás;18,71240811;TYWZ001;2024
Szikszói járás;7,52532562;TYWZ001;2024
Szobi járás;25,87373617;TYWZ001;2024
Szolnoki járás;22,52776407;TYWZ001;2024
Szombathelyi járás;28,51728348;TYWZ001;2024
Tabi járás;7,03853598;TYWZ001;2024
Tamási járás;13,07228379;TYWZ001;2024
Tapolcai járás;26,37949227;TYWZ001;2024
Tatabányai járás;23,64684214;TYWZ001;2024
Tatai járás;29,16478101;TYWZ001;2024
Téti járás;11,05547246;TYWZ001;2024
Tiszafüredi járás;21,63023679;TYWZ001;2024
Tiszakécskei járás;24,49657463;TYWZ001;2024
Tiszaújvárosi járás;12,07479473;TYWZ001;2024
Tiszavasvári járás;27,82083383;TYWZ001;2024
Tokaji járás;23,16052022;TYWZ001;2024
Tolnai járás;25,0363901;TYWZ001;2024
Törökszentmiklósi járás;17,83608936;TYWZ001;2024
Váci járás;15,35492414;TYWZ001;2024
Várpalotai járás;12,99545159;TYWZ001;2024
Vásárosnaményi járás;14,41685301;TYWZ001;2024
Vasvári járás;25,86409593;TYWZ001;2024
Vecsési járás;18,22359559;TYWZ001;2024
Veszprémi járás;24,39368845;TYWZ001;2024
Záhonyi járás;14,67997651;TYWZ001;2024
Zalaegerszegi járás;24,6412217;TYWZ001;2024
Zalaszentgróti járás;17,14898178;TYWZ001;2024
Zirci járás;37,14792637;TYWZ001;2024
Ajkai járás;1,12151629;TYWZ002;2024
Aszódi járás;1,06487767;TYWZ002;2024
Bácsalmási járás;0,58924047;TYWZ002;2024
Bajai járás;0,67625826;TYWZ002;2024
Baktalórántházai járás;0,57766738;TYWZ002;2024
Balassagyarmati járás;0;TYWZ002;2024
Balatonalmádi járás;0,37064492;TYWZ002;2024
Balatonfüredi járás;0;TYWZ002;2024
Balmazújvárosi járás;0,34976041;TYWZ002;2024
Barcsi járás;1,47174254;TYWZ002;2024
Bátonyterenyei járás;0;TYWZ002;2024
Békéscsabai járás;0,27385631;TYWZ002;2024
Békési járás;0,93153237;TYWZ002;2024
Bélapátfalvai járás;0;TYWZ002;2024
Berettyóújfalui járás;0,74182142;TYWZ002;2024
Bicskei járás;0,83067977;TYWZ002;2024
Bólyi járás;0;TYWZ002;2024
Bonyhádi járás;1,45804476;TYWZ002;2024
Budakeszi járás;0,2023718;TYWZ002;2024
Budapest, illetve fiktív területi egység;0,24922725;TYWZ002;2024
Ceglédi járás;0,78200058;TYWZ002;2024
Celldömölki járás;0,45022736;TYWZ002;2024
Cigándi járás;0;TYWZ002;2024
Csengeri járás;0,80991334;TYWZ002;2024
Csongrádi járás;0,97309395;TYWZ002;2024
Csornai járás;0,31463361;TYWZ002;2024
Csurgói járás;0;TYWZ002;2024
Dabasi járás;1,94988788;TYWZ002;2024
Debreceni járás;0,50843541;TYWZ002;2024
Derecskei járás;0,98629056;TYWZ002;2024
Devecseri járás;1,44102601;TYWZ002;2024
Dombóvári járás;0,70733864;TYWZ002;2024
Dunakeszi járás;0;TYWZ002;2024
Dunaújvárosi járás;0,57259995;TYWZ002;2024
Edelényi járás;0;TYWZ002;2024
Egri járás;0,50173727;TYWZ002;2024
Encsi járás;1,41090157;TYWZ002;2024
Enyingi járás;0;TYWZ002;2024
Érdi járás;0,30351316;TYWZ002;2024
Esztergomi járás;0,54460298;TYWZ002;2024
Fehérgyarmati járás;0,58232639;TYWZ002;2024
Fonyódi járás;0,91788031;TYWZ002;2024
Füzesabonyi járás;1,07696726;TYWZ002;2024
Gárdonyi járás;0,51973701;TYWZ002;2024
Gödöllői járás;0,12435646;TYWZ002;2024
Gönci járás;1,25399712;TYWZ002;2024
Gyáli járás;0,68875267;TYWZ002;2024
Gyomaendrődi járás;0,9896091;TYWZ002;2024
Gyöngyösi járás;1,06012419;TYWZ002;2024
Győri járás;0,543583;TYWZ002;2024
Gyulai járás;0,27386006;TYWZ002;2024
Hajdúböszörményi járás;0,53225463;TYWZ002;2024
Hajdúhadházi járás;0;TYWZ002;2024
Hajdúnánási járás;0,72243895;TYWZ002;2024
Hajdúszoboszlói járás;0,47365305;TYWZ002;2024
Hatvani járás;0,60568129;TYWZ002;2024
Hegyháti járás;0;TYWZ002;2024
Hevesi járás;0,30323246;TYWZ002;2024
Hódmezővásárhelyi járás;0,39194936;TYWZ002;2024
Ibrányi járás;0,45882083;TYWZ002;2024
Jánoshalmai járás;0;TYWZ002;2024
Jászapáti járás;0,64764742;TYWZ002;2024
Jászberényi járás;0,41098987;TYWZ002;2024
Kalocsai járás;0,8906504;TYWZ002;2024
Kaposvári járás;0,56475904;TYWZ002;2024
Kapuvári járás;0;TYWZ002;2024
Karcagi járás;1,59897665;TYWZ002;2024
Kazincbarcikai járás;0,17396145;TYWZ002;2024
Kecskeméti járás;0,96459301;TYWZ002;2024
Kemecsei járás;1,46063586;TYWZ002;2024
Keszthelyi járás;1,25127735;TYWZ002;2024
Kisbéri járás;2,10970464;TYWZ002;2024
Kiskőrösi járás;1,76170063;TYWZ002;2024
Kiskunfélegyházi járás;1,13704199;TYWZ002;2024
Kiskunhalasi járás;0,75868697;TYWZ002;2024
Kiskunmajsai járás;1,67700822;TYWZ002;2024
Kisteleki járás;2,33699462;TYWZ002;2024
Kisvárdai járás;0,59700304;TYWZ002;2024
Komáromi járás;2,03381213;TYWZ002;2024
Komlói járás;0,95757924;TYWZ002;2024
Körmendi járás;0;TYWZ002;2024
Kőszegi járás;0;TYWZ002;2024
Kunhegyesi járás;0;TYWZ002;2024
Kunszentmártoni járás;0,96246391;TYWZ002;2024
Kunszentmiklósi járás;0;TYWZ002;2024
Lenti járás;1,14213923;TYWZ002;2024
Letenyei járás;0;TYWZ002;2024
Makói járás;1,2220457;TYWZ002;2024
Marcali járás;0,62212268;TYWZ002;2024
Martonvásári járás;0,35569467;TYWZ002;2024
Mátészalkai járás;0,67665866;TYWZ002;2024
Mezőcsáti járás;0,74985003;TYWZ002;2024
Mezőkovácsházai járás;0,31270521;TYWZ002;2024
Mezőkövesdi járás;2,60776593;TYWZ002;2024
Mezőtúri járás;1,22835033;TYWZ002;2024
Miskolci járás;0,13596008;TYWZ002;2024
Mohácsi járás;0,62326654;TYWZ002;2024
Monori járás;0,13465112;TYWZ002;2024
Mórahalmi járás;0;TYWZ002;2024
Móri járás;0,59991601;TYWZ002;2024
Mosonmagyaróvári járás;1,75032819;TYWZ002;2024
Nagyatádi járás;0,89657955;TYWZ002;2024
Nagykállói járás;1,07465253;TYWZ002;2024
Nagykanizsai járás;0,86765386;TYWZ002;2024
Nagykátai járás;0,27201632;TYWZ002;2024
Nagykőrösi járás;0;TYWZ002;2024
Nyíradonyi járás;0,35896331;TYWZ002;2024
Nyírbátori járás;0,50664978;TYWZ002;2024
Nyíregyházai járás;0,49603482;TYWZ002;2024
Orosházi járás;0,22702506;TYWZ002;2024
Oroszlányi járás;0,79276994;TYWZ002;2024
Ózdi járás;0,21015467;TYWZ002;2024
Paksi járás;0,21952933;TYWZ002;2024
Pannonhalmi járás;0,63000063;TYWZ002;2024
Pápai járás;0,18593236;TYWZ002;2024
Pásztói járás;0,69939852;TYWZ002;2024
Pécsi járás;0,461236;TYWZ002;2024
Pécsváradi járás;0;TYWZ002;2024
Pétervásárai járás;2,15111589;TYWZ002;2024
Pilisvörösvári járás;0,51825108;TYWZ002;2024
Putnoki járás;1,19925646;TYWZ002;2024
Püspökladányi járás;0,56739198;TYWZ002;2024
Ráckevei járás;0,25394891;TYWZ002;2024
Rétsági járás;0,82538896;TYWZ002;2024
Salgótarjáni járás;0,36808009;TYWZ002;2024
Sárbogárdi járás;0,38399508;TYWZ002;2024
Sarkadi járás;0;TYWZ002;2024
Sárospataki járás;0,97537186;TYWZ002;2024
Sárvári járás;0,27054813;TYWZ002;2024
Sátoraljaújhelyi járás;1,03295114;TYWZ002;2024
Sellyei járás;0,81254571;TYWZ002;2024
Siklósi járás;0,30028227;TYWZ002;2024
Siófoki járás;0,39566353;TYWZ002;2024
Soproni járás;0,29313192;TYWZ002;2024
Sümegi járás;0,71331764;TYWZ002;2024
Szarvasi járás;1,22986103;TYWZ002;2024
Szécsényi járás;0;TYWZ002;2024
Szegedi járás;0,41090332;TYWZ002;2024
Szeghalmi járás;1,19094879;TYWZ002;2024
Székesfehérvári járás;0,26698349;TYWZ002;2024
Szekszárdi járás;0,5717335;TYWZ002;2024
Szentendrei járás;0;TYWZ002;2024
Szentesi járás;0,84824837;TYWZ002;2024
Szentgotthárdi járás;0;TYWZ002;2024
Szentlőrinci járás;1,47188696;TYWZ002;2024
Szerencsi járás;0;TYWZ002;2024
Szigetszentmiklósi járás;0,15488028;TYWZ002;2024
Szigetvári járás;1,78213411;TYWZ002;2024
Szikszói járás;0;TYWZ002;2024
Szobi járás;0,39805748;TYWZ002;2024
Szolnoki járás;0,2792698;TYWZ002;2024
Szombathelyi járás;0,2733286;TYWZ002;2024
Tabi járás;0;TYWZ002;2024
Tamási járás;0,89129208;TYWZ002;2024
Tapolcai járás;0,62069394;TYWZ002;2024
Tatabányai járás;0,71297011;TYWZ002;2024
Tatai járás;1,25710263;TYWZ002;2024
Téti járás;0;TYWZ002;2024
Tiszafüredi járás;0;TYWZ002;2024
Tiszakécskei járás;1,66078472;TYWZ002;2024
Tiszaújvárosi járás;0,34499414;TYWZ002;2024
Tiszavasvári járás;0;TYWZ002;2024
Tokaji járás;0;TYWZ002;2024
Tolnai járás;2,91120815;TYWZ002;2024
Törökszentmiklósi járás;2,1161462;TYWZ002;2024
Váci járás;0,70435432;TYWZ002;2024
Várpalotai járás;0,28250982;TYWZ002;2024
Vásárosnaményi járás;0,29422149;TYWZ002;2024
Vasvári járás;0,78376048;TYWZ002;2024
Vecsési járás;0,19808256;TYWZ002;2024
Veszprémi járás;0,12838783;TYWZ002;2024
Záhonyi járás;0,58719906;TYWZ002;2024
Zalaegerszegi járás;0,42302527;TYWZ002;2024
Zalaszentgróti járás;2,85816363;TYWZ002;2024
Zirci járás;2,21778665;TYWZ002;2024
Ajkai járás;5,04682331;TYWZ003;2024
Aszódi járás;4,25951069;TYWZ003;2024
Bácsalmási járás;3,53544281;TYWZ003;2024
Bajai járás;5,4100661;TYWZ003;2024
Baktalórántházai járás;5,19900641;TYWZ003;2024
Balassagyarmati járás;5,59534467;TYWZ003;2024
Balatonalmádi járás;5,18902891;TYWZ003;2024
Balatonfüredi járás;9,42137081;TYWZ003;2024
Balmazújvárosi járás;1,74880207;TYWZ003;2024
Barcsi járás;5,88697017;TYWZ003;2024
Bátonyterenyei járás;3,22286083;TYWZ003;2024
Békéscsabai járás;7,120264;TYWZ003;2024
Békési járás;7,45225897;TYWZ003;2024
Bélapátfalvai járás;7,71505722;TYWZ003;2024
Berettyóújfalui járás;3,21455948;TYWZ003;2024
Bicskei járás;6,64543818;TYWZ003;2024
Bólyi járás;6,37755102;TYWZ003;2024
Bonyhádi járás;6,92571262;TYWZ003;2024
Budakeszi járás;2,73201927;TYWZ003;2024
Budapest, illetve fiktív területi egység;4,4682885;TYWZ003;2024
Ceglédi járás;5,58571844;TYWZ003;2024
Celldömölki járás;6,30318311;TYWZ003;2024
Cigándi járás;0;TYWZ003;2024
Csengeri járás;9,71896007;TYWZ003;2024
Csongrádi járás;9,73093952;TYWZ003;2024
Csornai járás;3,4609697;TYWZ003;2024
Csurgói járás;10,98297639;TYWZ003;2024
Dabasi járás;7,40957395;TYWZ003;2024
Debreceni járás;4,25236885;TYWZ003;2024
Derecskei járás;3,6985896;TYWZ003;2024
Devecseri járás;11,52820808;TYWZ003;2024
Dombóvári járás;6,71971706;TYWZ003;2024
Dunakeszi járás;2,06559409;TYWZ003;2024
Dunaújvárosi járás;5,61147948;TYWZ003;2024
Edelényi járás;1,89190894;TYWZ003;2024
Egri járás;5,26824129;TYWZ003;2024
Encsi járás;3,29210365;TYWZ003;2024
Enyingi járás;4,65621605;TYWZ003;2024
Érdi járás;2,50398361;TYWZ003;2024
Esztergomi járás;6,8619976;TYWZ003;2024
Fehérgyarmati járás;3,49395836;TYWZ003;2024
Fonyódi járás;6,11920206;TYWZ003;2024
Füzesabonyi járás;8,25674899;TYWZ003;2024
Gárdonyi járás;8,57566072;TYWZ003;2024
Gödöllői járás;3,6063372;TYWZ003;2024
Gönci járás;5,01598846;TYWZ003;2024
Gyáli járás;5,9691898;TYWZ003;2024
Gyomaendrődi járás;6,43245918;TYWZ003;2024
Gyöngyösi járás;5,45206724;TYWZ003;2024
Győri járás;4,89224702;TYWZ003;2024
Gyulai járás;4,92948104;TYWZ003;2024
Hajdúböszörményi járás;7,71769214;TYWZ003;2024
Hajdúhadházi járás;3,38997415;TYWZ003;2024
Hajdúnánási járás;8,30804797;TYWZ003;2024
Hajdúszoboszlói járás;4,26287744;TYWZ003;2024
Hatvani járás;7,47006925;TYWZ003;2024
Hegyháti járás;4,59516589;TYWZ003;2024
Hevesi járás;2,12262721;TYWZ003;2024
Hódmezővásárhelyi járás;4,31144296;TYWZ003;2024
Ibrányi járás;1,37646249;TYWZ003;2024
Jánoshalmai járás;5,9187163;TYWZ003;2024
Jászapáti járás;4,53353195;TYWZ003;2024
Jászberényi járás;5,54836323;TYWZ003;2024
Kalocsai járás;4,67591459;TYWZ003;2024
Kaposvári járás;5,17695783;TYWZ003;2024
Kapuvári járás;3,3436429;TYWZ003;2024
Karcagi járás;5,59641829;TYWZ003;2024
Kazincbarcikai járás;2,7833832;TYWZ003;2024
Kecskeméti járás;6,43062004;TYWZ003;2024
Kemecsei járás;2,43439311;TYWZ003;2024
Keszthelyi járás;5,63074806;TYWZ003;2024
Kisbéri járás;8,96624473;TYWZ003;2024
Kiskőrösi járás;6,26382446;TYWZ003;2024
Kiskunfélegyházi járás;4,83242844;TYWZ003;2024
Kiskunhalasi járás;5,31080876;TYWZ003;2024
Kiskunmajsai járás;5,59002739;TYWZ003;2024
Kisteleki járás;7,01098387;TYWZ003;2024
Kisvárdai járás;3,58201827;TYWZ003;2024
Komáromi járás;7,88102199;TYWZ003;2024
Komlói járás;3,83031696;TYWZ003;2024
Körmendi járás;4,88360736;TYWZ003;2024
Kőszegi járás;5,86074861;TYWZ003;2024
Kunhegyesi járás;1,05290866;TYWZ003;2024
Kunszentmártoni járás;3,20821303;TYWZ003;2024
Kunszentmiklósi járás;3,7902281;TYWZ003;2024
Lenti járás;9,13711381;TYWZ003;2024
Letenyei járás;8,44772967;TYWZ003;2024
Makói járás;5,86581938;TYWZ003;2024
Marcali járás;6,53228817;TYWZ003;2024
Martonvásári járás;4,62403073;TYWZ003;2024
Mátészalkai járás;6,7665866;TYWZ003;2024
Mezőcsáti járás;1,49970006;TYWZ003;2024
Mezőkovácsházai járás;3,43975734;TYWZ003;2024
Mezőkövesdi járás;7,3017446;TYWZ003;2024
Mezőtúri járás;6,14175163;TYWZ003;2024
Miskolci járás;3,85220233;TYWZ003;2024
Mohácsi járás;8,41409829;TYWZ003;2024
Monori járás;3,36627797;TYWZ003;2024
Mórahalmi járás;3,86847195;TYWZ003;2024
Móri járás;2,39966405;TYWZ003;2024
Mosonmagyaróvári járás;6,62624242;TYWZ003;2024
Nagyatádi járás;2,68973865;TYWZ003;2024
Nagykállói járás;4,65682763;TYWZ003;2024
Nagykanizsai járás;6,65201296;TYWZ003;2024
Nagykátai járás;4,21625298;TYWZ003;2024
Nagykőrösi járás;4,84839444;TYWZ003;2024
Nyíradonyi járás;3,94859645;TYWZ003;2024
Nyírbátori járás;6,07979734;TYWZ003;2024
Nyíregyházai járás;5,14636127;TYWZ003;2024
Orosházi járás;4,76752633;TYWZ003;2024
Oroszlányi járás;6,73854447;TYWZ003;2024
Ózdi járás;2,94216543;TYWZ003;2024
Paksi járás;5,92729189;TYWZ003;2024
Pannonhalmi járás;7,56000756;TYWZ003;2024
Pápai járás;5,76390309;TYWZ003;2024
Pásztói járás;5,24548888;TYWZ003;2024
Pécsi járás;4,49705097;TYWZ003;2024
Pécsváradi járás;4,63220308;TYWZ003;2024
Pétervásárai járás;5,37778973;TYWZ003;2024
Pilisvörösvári járás;3,28225681;TYWZ003;2024
Putnoki járás;7,795167;TYWZ003;2024
Püspökladányi járás;5,95761582;TYWZ003;2024
Ráckevei járás;3,04738687;TYWZ003;2024
Rétsági járás;4,12694482;TYWZ003;2024
Salgótarjáni járás;4,78504122;TYWZ003;2024
Sárbogárdi járás;4,22394593;TYWZ003;2024
Sarkadi járás;4,60570083;TYWZ003;2024
Sárospataki járás;5,36454523;TYWZ003;2024
Sárvári járás;4,05822196;TYWZ003;2024
Sátoraljaújhelyi járás;3,09885342;TYWZ003;2024
Sellyei járás;2,43763712;TYWZ003;2024
Siklósi járás;3,30310492;TYWZ003;2024
