NEV;VALUE;M_KOD;VON_IDO
Nógrád vármegye;85,49618321;TYWJ110;2024
Pest vármegye;58,82352941;TYWJ110;2024
Somogy vármegye;34,95934959;TYWJ110;2024
Szabolcs-Szatmár-Bereg vármegye;61,5720524;TYWJ110;2024
Tolna vármegye;62,3853211;TYWJ110;2024
Vas vármegye;51,85185185;TYWJ110;2024
Veszprém vármegye;58,98617512;TYWJ110;2024
Zala vármegye;45,34883721;TYWJ110;2024
Bács-Kiskun vármegye;2,87505603;TYWJ111;2024
Baranya vármegye;3,89881478;TYWJ111;2024
Békés vármegye;4,92002918;TYWJ111;2024
Borsod-Abaúj-Zemplén vármegye;2,53172638;TYWJ111;2024
Budapest;1,41009216;TYWJ111;2024
Csongrád-Csanád vármegye;3,59154458;TYWJ111;2024
Fejér vármegye;1,96912285;TYWJ111;2024
Győr-Moson-Sopron vármegye;1,87639935;TYWJ111;2024
Hajdú-Bihar vármegye;2,23886767;TYWJ111;2024
Heves vármegye;2,65319126;TYWJ111;2024
Jász-Nagykun-Szolnok vármegye;3,17763049;TYWJ111;2024
Komárom-Esztergom vármegye;2,7828458;TYWJ111;2024
Nógrád vármegye;2,73019601;TYWJ111;2024
Pest vármegye;1,8696478;TYWJ111;2024
Somogy vármegye;2,97955176;TYWJ111;2024
Szabolcs-Szatmár-Bereg vármegye;2,94783796;TYWJ111;2024
Tolna vármegye;4,87517537;TYWJ111;2024
Vas vármegye;2,62827873;TYWJ111;2024
Veszprém vármegye;2,31261906;TYWJ111;2024
Zala vármegye;2,84530891;TYWJ111;2024
Bács-Kiskun vármegye;286,1985788;TYWJ112;2024
Baranya vármegye;348,2735106;TYWJ112;2024
Békés vármegye;552,9196096;TYWJ112;2024
Borsod-Abaúj-Zemplén vármegye;309,6421876;TYWJ112;2024
Budapest;203,3788044;TYWJ112;2024
Csongrád-Csanád vármegye;289,2576338;TYWJ112;2024
Fejér vármegye;271,8338329;TYWJ112;2024
Győr-Moson-Sopron vármegye;241,6694789;TYWJ112;2024
Hajdú-Bihar vármegye;276,1623659;TYWJ112;2024
Heves vármegye;296,8982452;TYWJ112;2024
Jász-Nagykun-Szolnok vármegye;338,6676103;TYWJ112;2024
Komárom-Esztergom vármegye;290,150932;TYWJ112;2024
Nógrád vármegye;276,5622265;TYWJ112;2024
Pest vármegye;281,7896846;TYWJ112;2024
Somogy vármegye;401,5342716;TYWJ112;2024
Szabolcs-Szatmár-Bereg vármegye;436,2253573;TYWJ112;2024
Tolna vármegye;332,7964524;TYWJ112;2024
Vas vármegye;243,9564495;TYWJ112;2024
Veszprém vármegye;247,88049;TYWJ112;2024
Zala vármegye;278,5480798;TYWJ112;2024
Bács-Kiskun vármegye;252,0764065;TYWJ113;2024
Baranya vármegye;577,7521012;TYWJ113;2024
Békés vármegye;218,2763129;TYWJ113;2024
Borsod-Abaúj-Zemplén vármegye;241,6973014;TYWJ113;2024
Budapest;567,2784049;TYWJ113;2024
Csongrád-Csanád vármegye;596,8229634;TYWJ113;2024
Fejér vármegye;387,8756927;TYWJ113;2024
Győr-Moson-Sopron vármegye;289,0906282;TYWJ113;2024
Hajdú-Bihar vármegye;484,0877927;TYWJ113;2024
Heves vármegye;449,3716831;TYWJ113;2024
Jász-Nagykun-Szolnok vármegye;294,9787909;TYWJ113;2024
Komárom-Esztergom vármegye;213,7761689;TYWJ113;2024
Nógrád vármegye;213,6471427;TYWJ113;2024
Pest vármegye;122,822022;TYWJ113;2024
Somogy vármegye;382,9236829;TYWJ113;2024
Szabolcs-Szatmár-Bereg vármegye;173,6927116;TYWJ113;2024
Tolna vármegye;265,7160586;TYWJ113;2024
Vas vármegye;463,4293039;TYWJ113;2024
Veszprém vármegye;305,4723871;TYWJ113;2024
Zala vármegye;462,4585745;TYWJ113;2024
Bács-Kiskun vármegye;92,1;TYWK003;2024
Baranya vármegye;94,9;TYWK003;2024
Békés vármegye;94,6;TYWK003;2024
Borsod-Abaúj-Zemplén vármegye;92,2;TYWK003;2024
Budapest;90,2;TYWK003;2024
Csongrád-Csanád vármegye;94,1;TYWK003;2024
Fejér vármegye;93,4;TYWK003;2024
Győr-Moson-Sopron vármegye;93,2;TYWK003;2024
Hajdú-Bihar vármegye;93,6;TYWK003;2024
Heves vármegye;94,9;TYWK003;2024
Jász-Nagykun-Szolnok vármegye;93,3;TYWK003;2024
Komárom-Esztergom vármegye;93,4;TYWK003;2024
Nógrád vármegye;92,2;TYWK003;2024
Pest vármegye;93,2;TYWK003;2024
Somogy vármegye;95,3;TYWK003;2024
Szabolcs-Szatmár-Bereg vármegye;91,8;TYWK003;2024
Tolna vármegye;95,6;TYWK003;2024
Vas vármegye;94,3;TYWK003;2024
Veszprém vármegye;94,6;TYWK003;2024
Zala vármegye;94;TYWK003;2024
Bács-Kiskun vármegye;94,8;TYWK201;2024
Baranya vármegye;92,7;TYWK201;2024
Békés vármegye;94,3;TYWK201;2024
Borsod-Abaúj-Zemplén vármegye;90,5;TYWK201;2024
Budapest;90,9;TYWK201;2024
Csongrád-Csanád vármegye;93,1;TYWK201;2024
Fejér vármegye;92,9;TYWK201;2024
Győr-Moson-Sopron vármegye;93,1;TYWK201;2024
Hajdú-Bihar vármegye;93,2;TYWK201;2024
Heves vármegye;92;TYWK201;2024
Jász-Nagykun-Szolnok vármegye;93,7;TYWK201;2024
Komárom-Esztergom vármegye;97,2;TYWK201;2024
Nógrád vármegye;90,3;TYWK201;2024
Pest vármegye;94,5;TYWK201;2024
Somogy vármegye;94;TYWK201;2024
Szabolcs-Szatmár-Bereg vármegye;92,7;TYWK201;2024
Tolna vármegye;93,6;TYWK201;2024
Vas vármegye;95,2;TYWK201;2024
Veszprém vármegye;96,9;TYWK201;2024
Zala vármegye;93,8;TYWK201;2024
Bács-Kiskun vármegye;82,7;TYWK301;2024
Baranya vármegye;84,1;TYWK301;2024
Békés vármegye;85,9;TYWK301;2024
Borsod-Abaúj-Zemplén vármegye;72,2;TYWK301;2024
Budapest;71,7;TYWK301;2024
Csongrád-Csanád vármegye;84;TYWK301;2024
Fejér vármegye;81,6;TYWK301;2024
Győr-Moson-Sopron vármegye;87,8;TYWK301;2024
Hajdú-Bihar vármegye;83,6;TYWK301;2024
Heves vármegye;88,9;TYWK301;2024
Jász-Nagykun-Szolnok vármegye;88,6;TYWK301;2024
Komárom-Esztergom vármegye;70,2;TYWK301;2024
Nógrád vármegye;71,4;TYWK301;2024
Pest vármegye;96,6;TYWK301;2024
Somogy vármegye;86,6;TYWK301;2024
Szabolcs-Szatmár-Bereg vármegye;81,2;TYWK301;2024
Tolna vármegye;93,8;TYWK301;2024
Vas vármegye;81,8;TYWK301;2024
Veszprém vármegye;91,5;TYWK301;2024
Zala vármegye;86,7;TYWK301;2024
Bács-Kiskun vármegye;45,1;TYWK302;2024
Baranya vármegye;39,7;TYWK302;2024
Békés vármegye;47,7;TYWK302;2024
Borsod-Abaúj-Zemplén vármegye;39,5;TYWK302;2024
Budapest;41,9;TYWK302;2024
Csongrád-Csanád vármegye;49,6;TYWK302;2024
Fejér vármegye;46,5;TYWK302;2024
Győr-Moson-Sopron vármegye;45,8;TYWK302;2024
Hajdú-Bihar vármegye;41,8;TYWK302;2024
Heves vármegye;44,4;TYWK302;2024
Jász-Nagykun-Szolnok vármegye;37,3;TYWK302;2024
Komárom-Esztergom vármegye;44,4;TYWK302;2024
Nógrád vármegye;35,8;TYWK302;2024
Pest vármegye;50,1;TYWK302;2024
Somogy vármegye;39;TYWK302;2024
Szabolcs-Szatmár-Bereg vármegye;39,9;TYWK302;2024
Tolna vármegye;47,9;TYWK302;2024
Vas vármegye;49,4;TYWK302;2024
Veszprém vármegye;41,1;TYWK302;2024
Zala vármegye;49,6;TYWK302;2024
Bács-Kiskun vármegye;556535,2701;TYWN001;2024
Baranya vármegye;551210,5361;TYWN001;2024
Békés vármegye;489365,2622;TYWN001;2024
Borsod-Abaúj-Zemplén vármegye;523386,0443;TYWN001;2024
Budapest;782459,0754;TYWN001;2024
Csongrád-Csanád vármegye;561080,2867;TYWN001;2024
Fejér vármegye;628251,535;TYWN001;2024
Győr-Moson-Sopron vármegye;685663,63;TYWN001;2024
Hajdú-Bihar vármegye;564243,5014;TYWN001;2024
Heves vármegye;594594,9451;TYWN001;2024
Jász-Nagykun-Szolnok vármegye;529208,0274;TYWN001;2024
Komárom-Esztergom vármegye;644284,3843;TYWN001;2024
Nógrád vármegye;504309,0435;TYWN001;2024
Pest vármegye;590878,9351;TYWN001;2024
Somogy vármegye;526223,0465;TYWN001;2024
Szabolcs-Szatmár-Bereg vármegye;475562,5894;TYWN001;2024
Tolna vármegye;599569,8651;TYWN001;2024
Vas vármegye;584636,2449;TYWN001;2024
Veszprém vármegye;579413,76;TYWN001;2024
Zala vármegye;525751,903;TYWN001;2024
Bács-Kiskun vármegye;457683,4542;TYWN002;2024
Baranya vármegye;418470,5596;TYWN002;2024
Békés vármegye;399280,7838;TYWN002;2024
Borsod-Abaúj-Zemplén vármegye;399463,45;TYWN002;2024
Budapest;526456,0128;TYWN002;2024
Csongrád-Csanád vármegye;431307,7731;TYWN002;2024
Fejér vármegye;509212,633;TYWN002;2024
Győr-Moson-Sopron vármegye;581777,598;TYWN002;2024
Hajdú-Bihar vármegye;420324,8333;TYWN002;2024
Heves vármegye;473150,0417;TYWN002;2024
Jász-Nagykun-Szolnok vármegye;425183,1104;TYWN002;2024
Komárom-Esztergom vármegye;524130,6904;TYWN002;2024
Nógrád vármegye;382976,2441;TYWN002;2024
Pest vármegye;455854,8534;TYWN002;2024
Somogy vármegye;416377,7155;TYWN002;2024
Szabolcs-Szatmár-Bereg vármegye;365829,4742;TYWN002;2024
Tolna vármegye;454414,9666;TYWN002;2024
Vas vármegye;497085,6561;TYWN002;2024
Veszprém vármegye;465760,6694;TYWN002;2024
Zala vármegye;429037,2454;TYWN002;2024
Bács-Kiskun vármegye;694453,8205;TYWN003;2024
Baranya vármegye;682399,8109;TYWN003;2024
Békés vármegye;602995,8972;TYWN003;2024
Borsod-Abaúj-Zemplén vármegye;687280,2469;TYWN003;2024
Budapest;921808,8614;TYWN003;2024
Csongrád-Csanád vármegye;690942,376;TYWN003;2024
Fejér vármegye;790227,6848;TYWN003;2024
Győr-Moson-Sopron vármegye;811206,3986;TYWN003;2024
Hajdú-Bihar vármegye;717989,2504;TYWN003;2024
Heves vármegye;738635,6601;TYWN003;2024
Jász-Nagykun-Szolnok vármegye;677859,4265;TYWN003;2024
Komárom-Esztergom vármegye;803952,8187;TYWN003;2024
Nógrád vármegye;649941,8045;TYWN003;2024
Pest vármegye;754855,7373;TYWN003;2024
Somogy vármegye;663952,9071;TYWN003;2024
Szabolcs-Szatmár-Bereg vármegye;630270,0803;TYWN003;2024
Tolna vármegye;768417,8519;TYWN003;2024
Vas vármegye;704241,9929;TYWN003;2024
Veszprém vármegye;725217,9713;TYWN003;2024
Zala vármegye;656410,5863;TYWN003;2024
Bács-Kiskun vármegye;383770,5692;TYWN004;2024
Baranya vármegye;380503,7853;TYWN004;2024
Békés vármegye;338363,8456;TYWN004;2024
Borsod-Abaúj-Zemplén vármegye;362727,6355;TYWN004;2024
Budapest;536322,8552;TYWN004;2024
Csongrád-Csanád vármegye;387069,2815;TYWN004;2024
Fejér vármegye;433289,5806;TYWN004;2024
Győr-Moson-Sopron vármegye;470676,3639;TYWN004;2024
Hajdú-Bihar vármegye;389313,4207;TYWN004;2024
Heves vármegye;409422,4166;TYWN004;2024
Jász-Nagykun-Szolnok vármegye;366033,2728;TYWN004;2024
Komárom-Esztergom vármegye;443229,8444;TYWN004;2024
Nógrád vármegye;349382,3221;TYWN004;2024
Pest vármegye;407551,2617;TYWN004;2024
Somogy vármegye;363831,0489;TYWN004;2024
Szabolcs-Szatmár-Bereg vármegye;330253,6139;TYWN004;2024
Tolna vármegye;412771,7815;TYWN004;2024
Vas vármegye;403061,977;TYWN004;2024
Veszprém vármegye;400057,0328;TYWN004;2024
Zala vármegye;363859,8639;TYWN004;2024
Bács-Kiskun vármegye;604224,9101;TYWN005;2025
Bács-Kiskun vármegye;576456,0097;TYWN005;2024
Baranya vármegye;610439,4789;TYWN005;2025
Baranya vármegye;580213,7927;TYWN005;2024
Békés vármegye;525761,6939;TYWN005;2024
Békés vármegye;549661,296;TYWN005;2025
Borsod-Abaúj-Zemplén vármegye;576479,6454;TYWN005;2025
Borsod-Abaúj-Zemplén vármegye;552896,278;TYWN005;2024
Budapest;878270,0208;TYWN005;2025
Budapest;824068,4624;TYWN005;2024
Csongrád-Csanád vármegye;601304,2519;TYWN005;2024
Csongrád-Csanád vármegye;628504,4124;TYWN005;2025
Fejér vármegye;685845,3985;TYWN005;2025
Fejér vármegye;657330,1538;TYWN005;2024
Győr-Moson-Sopron vármegye;720513,5158;TYWN005;2025
Győr-Moson-Sopron vármegye;686568,9052;TYWN005;2024
Hajdú-Bihar vármegye;584810,2019;TYWN005;2024
Hajdú-Bihar vármegye;616234,1135;TYWN005;2025
Heves vármegye;600286,1342;TYWN005;2024
Heves vármegye;625644,1534;TYWN005;2025
Jász-Nagykun-Szolnok vármegye;557336,5264;TYWN005;2024
Jász-Nagykun-Szolnok vármegye;584448,3034;TYWN005;2025
Komárom-Esztergom vármegye;657275,3829;TYWN005;2024
Komárom-Esztergom vármegye;687383,299;TYWN005;2025
Nógrád vármegye;550828,4548;TYWN005;2024
Nógrád vármegye;574830,1023;TYWN005;2025
Pest vármegye;711323,4586;TYWN005;2024
Pest vármegye;752885,4251;TYWN005;2025
Somogy vármegye;548791,4511;TYWN005;2024
Somogy vármegye;579856,9232;TYWN005;2025
Szabolcs-Szatmár-Bereg vármegye;510288,5052;TYWN005;2024
Szabolcs-Szatmár-Bereg vármegye;542477,871;TYWN005;2025
Tolna vármegye;597801,0578;TYWN005;2024
Tolna vármegye;613140,216;TYWN005;2025
Vas vármegye;614407,1863;TYWN005;2024
Vas vármegye;635458,8389;TYWN005;2025
Veszprém vármegye;641908,2127;TYWN005;2025
Veszprém vármegye;610940,0515;TYWN005;2024
Zala vármegye;558261,7399;TYWN005;2024
Zala vármegye;586940,6888;TYWN005;2025
Bács-Kiskun vármegye;0;TYWQ001;2024
Baranya vármegye;0;TYWQ001;2024
Békés vármegye;0;TYWQ001;2024
Borsod-Abaúj-Zemplén vármegye;0;TYWQ001;2024
Budapest;0;TYWQ001;2024
Csongrád-Csanád vármegye;0;TYWQ001;2024
Fejér vármegye;0;TYWQ001;2024
Győr-Moson-Sopron vármegye;0;TYWQ001;2024
Hajdú-Bihar vármegye;0;TYWQ001;2024
Heves vármegye;0;TYWQ001;2024
Jász-Nagykun-Szolnok vármegye;0;TYWQ001;2024
Komárom-Esztergom vármegye;0;TYWQ001;2024
Nógrád vármegye;0;TYWQ001;2024
Pest vármegye;0;TYWQ001;2024
Somogy vármegye;0;TYWQ001;2024
Szabolcs-Szatmár-Bereg vármegye;0;TYWQ001;2024
Tolna vármegye;0;TYWQ001;2024
Vas vármegye;0;TYWQ001;2024
Veszprém vármegye;0;TYWQ001;2024
Zala vármegye;0;TYWQ001;2024
Bács-Kiskun vármegye;486,4322164;TYWR001;2024
Baranya vármegye;432,4406677;TYWR001;2024
Békés vármegye;417,7303394;TYWR001;2024
Borsod-Abaúj-Zemplén vármegye;375,8746953;TYWR001;2024
Budapest;429,2476482;TYWR001;2024
Csongrád-Csanád vármegye;417,666823;TYWR001;2024
Fejér vármegye;474,3192168;TYWR001;2024
Győr-Moson-Sopron vármegye;495,3842696;TYWR001;2024
Hajdú-Bihar vármegye;391,1298928;TYWR001;2024
Heves vármegye;430,6701122;TYWR001;2024
Jász-Nagykun-Szolnok vármegye;398,7264316;TYWR001;2024
Komárom-Esztergom vármegye;463,7575101;TYWR001;2024
Nógrád vármegye;432,2679865;TYWR001;2024
Pest vármegye;496,8027159;TYWR001;2024
Somogy vármegye;470,6472118;TYWR001;2024
Szabolcs-Szatmár-Bereg vármegye;395,9919393;TYWR001;2024
Tolna vármegye;463,2076532;TYWR001;2024
Vas vármegye;511,9137778;TYWR001;2024
Veszprém vármegye;480,3491878;TYWR001;2024
Zala vármegye;504,8470884;TYWR001;2024
Bács-Kiskun vármegye;74,2503662;TYWS001;2024
Baranya vármegye;70,08044471;TYWS001;2024
Békés vármegye;72,40405287;TYWS001;2024
Borsod-Abaúj-Zemplén vármegye;69,32122764;TYWS001;2024
Budapest;79,75156418;TYWS001;2024
Csongrád-Csanád vármegye;74,88393858;TYWS001;2024
Fejér vármegye;77,6426121;TYWS001;2024
Győr-Moson-Sopron vármegye;79,86554799;TYWS001;2024
Hajdú-Bihar vármegye;72,82992194;TYWS001;2024
Heves vármegye;71,90695354;TYWS001;2024
Jász-Nagykun-Szolnok vármegye;74,67614237;TYWS001;2024
Komárom-Esztergom vármegye;78,36705817;TYWS001;2024
Nógrád vármegye;68,29163841;TYWS001;2024
Pest vármegye;76,9546572;TYWS001;2024
Somogy vármegye;71,20610979;TYWS001;2024
Szabolcs-Szatmár-Bereg vármegye;68,58152406;TYWS001;2024
Tolna vármegye;65,01084667;TYWS001;2024
Vas vármegye;78,13156277;TYWS001;2024
Veszprém vármegye;78,96683242;TYWS001;2024
Zala vármegye;72,17150259;TYWS001;2024
Bács-Kiskun vármegye;4,65749843;TYWS002;2024
Baranya vármegye;7,39389307;TYWS002;2024
Békés vármegye;6,13187394;TYWS002;2024
Borsod-Abaúj-Zemplén vármegye;7,59782582;TYWS002;2024
Budapest;2,60860502;TYWS002;2024
Csongrád-Csanád vármegye;4,14304405;TYWS002;2024
Fejér vármegye;2,81833728;TYWS002;2024
Győr-Moson-Sopron vármegye;2,14339464;TYWS002;2024
Hajdú-Bihar vármegye;5,65737987;TYWS002;2024
Heves vármegye;3,09583098;TYWS002;2024
Jász-Nagykun-Szolnok vármegye;4,5193473;TYWS002;2024
Komárom-Esztergom vármegye;2,66914564;TYWS002;2024
Nógrád vármegye;10,94966088;TYWS002;2024
Pest vármegye;3,07031914;TYWS002;2024
Somogy vármegye;7,01359126;TYWS002;2024
Szabolcs-Szatmár-Bereg vármegye;10,40296871;TYWS002;2024
Tolna vármegye;7,61532447;TYWS002;2024
Vas vármegye;2,83309578;TYWS002;2024
Veszprém vármegye;2,54650318;TYWS002;2024
Zala vármegye;6,15296989;TYWS002;2024
Bács-Kiskun vármegye;1945;TYWT001;2024
Baranya vármegye;903;TYWT001;2024
Békés vármegye;948;TYWT001;2024
Borsod-Abaúj-Zemplén vármegye;1999;TYWT001;2024
Budapest;32419;TYWT001;2024
Csongrád-Csanád vármegye;1380;TYWT001;2024
Fejér vármegye;3551;TYWT001;2024
Győr-Moson-Sopron vármegye;3289;TYWT001;2024
Hajdú-Bihar vármegye;2162;TYWT001;2024
Heves vármegye;980;TYWT001;2024
Jász-Nagykun-Szolnok vármegye;1760;TYWT001;2024
Komárom-Esztergom vármegye;2066;TYWT001;2024
Nógrád vármegye;580;TYWT001;2024
Pest vármegye;7093;TYWT001;2024
Somogy vármegye;1280;TYWT001;2024
Szabolcs-Szatmár-Bereg vármegye;1534;TYWT001;2024
Tolna vármegye;914;TYWT001;2024
Vas vármegye;2003;TYWT001;2024
Veszprém vármegye;1339;TYWT001;2024
Zala vármegye;1138;TYWT001;2024
Bács-Kiskun vármegye;1,5;TYWT002;2024
Baranya vármegye;1;TYWT002;2024
Békés vármegye;1,3;TYWT002;2024
Borsod-Abaúj-Zemplén vármegye;1,3;TYWT002;2024
Budapest;2,7;TYWT002;2024
Csongrád-Csanád vármegye;1,3;TYWT002;2024
Fejér vármegye;2,7;TYWT002;2024
Győr-Moson-Sopron vármegye;2,2;TYWT002;2024
Hajdú-Bihar vármegye;1,6;TYWT002;2024
Heves vármegye;1,5;TYWT002;2024
Jász-Nagykun-Szolnok vármegye;2;TYWT002;2024
Komárom-Esztergom vármegye;2,2;TYWT002;2024
Nógrád vármegye;2;TYWT002;2024
Pest vármegye;1,9;TYWT002;2024
Somogy vármegye;1,9;TYWT002;2024
Szabolcs-Szatmár-Bereg vármegye;1,3;TYWT002;2024
Tolna vármegye;1,9;TYWT002;2024
Vas vármegye;3,1;TYWT002;2024
Veszprém vármegye;1,5;TYWT002;2024
Zala vármegye;1,9;TYWT002;2024
Bács-Kiskun vármegye;86,2;TYWV001;2024
Baranya vármegye;74,5;TYWV001;2024
Békés vármegye;79,2;TYWV001;2024
Borsod-Abaúj-Zemplén vármegye;95,2;TYWV001;2024
Budapest;106,9;TYWV001;2024
Csongrád-Csanád vármegye;104,3;TYWV001;2024
Fejér vármegye;79,6;TYWV001;2024
Győr-Moson-Sopron vármegye;87,3;TYWV001;2024
Hajdú-Bihar vármegye;109,7;TYWV001;2024
Heves vármegye;134;TYWV001;2024
Jász-Nagykun-Szolnok vármegye;143;TYWV001;2024
Komárom-Esztergom vármegye;87,4;TYWV001;2024
Nógrád vármegye;64,8;TYWV001;2024
Pest vármegye;90,1;TYWV001;2024
Somogy vármegye;106,8;TYWV001;2024
Szabolcs-Szatmár-Bereg vármegye;142;TYWV001;2024
Tolna vármegye;91,7;TYWV001;2024
Vas vármegye;70,7;TYWV001;2024
Veszprém vármegye;96,4;TYWV001;2024
Zala vármegye;77,8;TYWV001;2024
Bács-Kiskun vármegye;92,95141908;TYWV002;2024
Baranya vármegye;96,4775219;TYWV002;2024
Békés vármegye;92,71696467;TYWV002;2024
Borsod-Abaúj-Zemplén vármegye;94,29798983;TYWV002;2024
Budapest;97,61261946;TYWV002;2024
Csongrád-Csanád vármegye;100,5468267;TYWV002;2024
Fejér vármegye;96,80114721;TYWV002;2024
Győr-Moson-Sopron vármegye;94,6137224;TYWV002;2024
Hajdú-Bihar vármegye;106,240199;TYWV002;2024
Heves vármegye;95,86929193;TYWV002;2024
Jász-Nagykun-Szolnok vármegye;93,40075709;TYWV002;2024
Komárom-Esztergom vármegye;96,92553462;TYWV002;2024
Nógrád vármegye;99,34527409;TYWV002;2024
Pest vármegye;91,22119807;TYWV002;2024
Somogy vármegye;102,982317;TYWV002;2024
Szabolcs-Szatmár-Bereg vármegye;98,90553581;TYWV002;2024
Tolna vármegye;111,7459224;TYWV002;2024
Vas vármegye;96,49810155;TYWV002;2024
Veszprém vármegye;90,10059297;TYWV002;2024
Zala vármegye;97,56127395;TYWV002;2024
Bács-Kiskun vármegye;7838,785873;TYWV003;2024
Baranya vármegye;3176,906856;TYWV003;2024
Békés vármegye;2670,896949;TYWV003;2024
Borsod-Abaúj-Zemplén vármegye;7202,762387;TYWV003;2024
Budapest;3260,398163;TYWV003;2024
Csongrád-Csanád vármegye;3369,876538;TYWV003;2024
Fejér vármegye;7881,076263;TYWV003;2024
Győr-Moson-Sopron vármegye;12003,52123;TYWV003;2024
Hajdú-Bihar vármegye;3283,125352;TYWV003;2024
Heves vármegye;8584,283416;TYWV003;2024
Jász-Nagykun-Szolnok vármegye;6925,345959;TYWV003;2024
Komárom-Esztergom vármegye;16980,606;TYWV003;2024
Nógrád vármegye;3346,866089;TYWV003;2024
Pest vármegye;5226,785399;TYWV003;2024
Somogy vármegye;2577,448066;TYWV003;2024
Szabolcs-Szatmár-Bereg vármegye;3196,823963;TYWV003;2024
Tolna vármegye;4768,260489;TYWV003;2024
Vas vármegye;7061,590666;TYWV003;2024
Veszprém vármegye;5930,380545;TYWV003;2024
Zala vármegye;3272,37217;TYWV003;2024
Bács-Kiskun vármegye;22,88418514;TYWZ001;2024
Baranya vármegye;21,13008959;TYWZ001;2024
Békés vármegye;22,5650577;TYWZ001;2024
Borsod-Abaúj-Zemplén vármegye;14,66623672;TYWZ001;2024
Budapest;21,62936467;TYWZ001;2024
Csongrád-Csanád vármegye;17,03142956;TYWZ001;2024
Fejér vármegye;17,89460104;TYWZ001;2024
Győr-Moson-Sopron vármegye;20,88421874;TYWZ001;2024
Hajdú-Bihar vármegye;23,41726764;TYWZ001;2024
Heves vármegye;25,55842685;TYWZ001;2024
Jász-Nagykun-Szolnok vármegye;19,52957458;TYWZ001;2024
Komárom-Esztergom vármegye;24,19284774;TYWZ001;2024
Nógrád vármegye;22,64910662;TYWZ001;2024
Pest vármegye;17,09409386;TYWZ001;2024
Somogy vármegye;22,5326879;TYWZ001;2024
Szabolcs-Szatmár-Bereg vármegye;23,37907333;TYWZ001;2024
Tolna vármegye;20,43340324;TYWZ001;2024
Vas vármegye;25,85525941;TYWZ001;2024
Veszprém vármegye;24,62913798;TYWZ001;2024
Zala vármegye;23,0018145;TYWZ001;2024
Bács-Kiskun vármegye;0,96203641;TYWZ002;2024
Baranya vármegye;0,5980214;TYWZ002;2024
Békés vármegye;0,52098257;TYWZ002;2024
Borsod-Abaúj-Zemplén vármegye;0,4583199;TYWZ002;2024
Budapest;0,24922725;TYWZ002;2024
Csongrád-Csanád vármegye;0,61838776;TYWZ002;2024
Fejér vármegye;0,43004382;TYWZ002;2024
Győr-Moson-Sopron vármegye;0,63606758;TYWZ002;2024
Hajdú-Bihar vármegye;0,53832799;TYWZ002;2024
Heves vármegye;0,77878863;TYWZ002;2024
Jász-Nagykun-Szolnok vármegye;0,74343915;TYWZ002;2024
Komárom-Esztergom vármegye;1,00246607;TYWZ002;2024
Nógrád vármegye;0,33554232;TYWZ002;2024
Pest vármegye;0,35924541;TYWZ002;2024
Somogy vármegye;0,62016572;TYWZ002;2024
Szabolcs-Szatmár-Bereg vármegye;0,57631241;TYWZ002;2024
Tolna vármegye;0,87990732;TYWZ002;2024
Vas vármegye;0,24430166;TYWZ002;2024
Veszprém vármegye;0,50998215;TYWZ002;2024
Zala vármegye;0,85479716;TYWZ002;2024
Bács-Kiskun vármegye;5,64940528;TYWZ003;2024
Baranya vármegye;4,58483076;TYWZ003;2024
Békés vármegye;5,82849254;TYWZ003;2024
Borsod-Abaúj-Zemplén vármegye;3,89571913;TYWZ003;2024
Budapest;4,4682885;TYWZ003;2024
Csongrád-Csanád vármegye;5,97774835;TYWZ003;2024
Fejér vármegye;5,68613491;TYWZ003;2024
Győr-Moson-Sopron vármegye;5,06733835;TYWZ003;2024
Hajdú-Bihar vármegye;4,51810993;TYWZ003;2024
Heves vármegye;5,69931679;TYWZ003;2024
Jász-Nagykun-Szolnok vármegye;5,17548023;TYWZ003;2024
Komárom-Esztergom vármegye;7,31800229;TYWZ003;2024
Nógrád vármegye;4,7535162;TYWZ003;2024
Pest vármegye;3,6822654;TYWZ003;2024
Somogy vármegye;5,61594515;TYWZ003;2024
Szabolcs-Szatmár-Bereg vármegye;4,72576174;TYWZ003;2024
Tolna vármegye;6,64818861;TYWZ003;2024
Vas vármegye;5,3746366;TYWZ003;2024
Veszprém vármegye;5,84979526;TYWZ003;2024
Zala vármegye;6,21670662;TYWZ003;2024
Bács-Kiskun vármegye;16,27274346;TYWZ004;2024
Baranya vármegye;15,94723743;TYWZ004;2024
Békés vármegye;16,21558259;TYWZ004;2024
Borsod-Abaúj-Zemplén vármegye;10,31219769;TYWZ004;2024
Budapest;16,91184892;TYWZ004;2024
Csongrád-Csanád vármegye;10,43529345;TYWZ004;2024
Fejér vármegye;11,77842231;TYWZ004;2024
Győr-Moson-Sopron vármegye;15,18081281;TYWZ004;2024
Hajdú-Bihar vármegye;18,36082972;TYWZ004;2024
Heves vármegye;19,08032143;TYWZ004;2024
Jász-Nagykun-Szolnok vármegye;13,6106552;TYWZ004;2024
Komárom-Esztergom vármegye;15,87237939;TYWZ004;2024
Nógrád vármegye;17,56004809;TYWZ004;2024
Pest vármegye;13,05258305;TYWZ004;2024
Somogy vármegye;16,29657703;TYWZ004;2024
Szabolcs-Szatmár-Bereg vármegye;18,07699918;TYWZ004;2024
Tolna vármegye;12,90530731;TYWZ004;2024
Vas vármegye;20,23632114;TYWZ004;2024
Veszprém vármegye;18,26936057;TYWZ004;2024
